test/stochastic/0/hammer-v1/success,test/stochastic/1/push-wall-v1/success,test/stochastic/2/faucet-close-v1/success,test/stochastic/3/push-back-v1/success,test/stochastic/4/stick-pull-v1/success,test/stochastic/5/handle-press-side-v1/success,test/stochastic/6/push-v1/success,test/stochastic/7/shelf-place-v1/success,test/stochastic/8/window-close-v1/success,test/stochastic/9/peg-unplug-side-v1/success,epoch,directory,method,seed,test/stochastic/average_success
0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_140,agem,0,0.09
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_140,agem,0,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_140,agem,0,0.1
0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,250,cl_140,agem,0,0.08
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_140,agem,0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,350,cl_140,agem,0,0.1
0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.1,400,cl_140,agem,0,0.12
0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,450,cl_140,agem,0,0.0699999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,500,cl_140,agem,0,0.11
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_141,agem,1,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_141,agem,1,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_141,agem,1,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_141,agem,1,0.1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,250,cl_141,agem,1,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_141,agem,1,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.1,350,cl_141,agem,1,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,400,cl_141,agem,1,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,450,cl_141,agem,1,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,500,cl_141,agem,1,0.15
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_142,agem,2,0.1
0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_142,agem,2,0.0699999999999999
0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_142,agem,2,0.09
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_142,agem,2,0.1
0.0,0.0,0.2,0.0,0.7,0.0,0.0,0.0,0.0,0.3,250,cl_142,agem,2,0.12
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_142,agem,2,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,350,cl_142,agem,2,0.1
0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,400,cl_142,agem,2,0.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,450,cl_142,agem,2,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,500,cl_142,agem,2,0.13
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_143,agem,3,0.1
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_143,agem,3,0.08
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_143,agem,3,0.1
0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_143,agem,3,0.15
0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,250,cl_143,agem,3,0.12
0.0,0.0,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_143,agem,3,0.13
0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,350,cl_143,agem,3,0.0699999999999999
0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,400,cl_143,agem,3,0.11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,450,cl_143,agem,3,0.1
0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500,cl_143,agem,3,0.1699999999999999
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_144,agem,4,0.05
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_144,agem,4,0.08
0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_144,agem,4,0.11
0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_144,agem,4,0.12
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,250,cl_144,agem,4,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_144,agem,4,0.1
0.0,0.0,0.0,0.5,0.0,0.1,0.8,0.0,0.0,0.1,350,cl_144,agem,4,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,400,cl_144,agem,4,0.01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,450,cl_144,agem,4,0.09
0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,1.0,500,cl_144,agem,4,0.15
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_145,agem,5,0.1
0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_145,agem,5,0.0699999999999999
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_145,agem,5,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_145,agem,5,0.1
0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,250,cl_145,agem,5,0.09
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_145,agem,5,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,350,cl_145,agem,5,0.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,cl_145,agem,5,0.0
0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,450,cl_145,agem,5,0.11
0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.0,500,cl_145,agem,5,0.15
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_146,agem,6,0.1
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_146,agem,6,0.08
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_146,agem,6,0.1
0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_146,agem,6,0.11
0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,250,cl_146,agem,6,0.0699999999999999
0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_146,agem,6,0.11
0.0,0.1,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,350,cl_146,agem,6,0.09
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.5,0.0,0.0,400,cl_146,agem,6,0.08
0.0,0.0,0.0,0.1,0.0,0.3,0.1,0.0,1.0,0.0,450,cl_146,agem,6,0.15
0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,500,cl_146,agem,6,0.12
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_147,agem,7,0.1
0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,100,cl_147,agem,7,0.09
0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_147,agem,7,0.11
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_147,agem,7,0.1
0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,250,cl_147,agem,7,0.08
0.1,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,300,cl_147,agem,7,0.11
0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,350,cl_147,agem,7,0.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,400,cl_147,agem,7,0.0799999999999999
0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,450,cl_147,agem,7,0.11
0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,1.0,500,cl_147,agem,7,0.19
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_148,agem,8,0.08
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_148,agem,8,0.08
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_148,agem,8,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_148,agem,8,0.1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,250,cl_148,agem,8,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_148,agem,8,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,350,cl_148,agem,8,0.08
0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,400,cl_148,agem,8,0.11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,450,cl_148,agem,8,0.08
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,500,cl_148,agem,8,0.11
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,50,cl_149,agem,9,0.1
0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_149,agem,9,0.06
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_149,agem,9,0.1
0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_149,agem,9,0.11
0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,250,cl_149,agem,9,0.09
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_149,agem,9,0.1
0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,350,cl_149,agem,9,0.0699999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,400,cl_149,agem,9,0.08
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,450,cl_149,agem,9,0.11
0.0,0.1,0.1,0.0,0.0,0.0,0.6,0.0,0.0,1.0,500,cl_149,agem,9,0.18
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_15,None_fifo,15,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_15,None_fifo,15,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_15,None_fifo,15,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_15,None_fifo,15,0.1
0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,250,cl_15,None_fifo,15,0.08
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_15,None_fifo,15,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,350,cl_15,None_fifo,15,0.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,cl_15,None_fifo,15,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,450,cl_15,None_fifo,15,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500,cl_15,None_fifo,15,0.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_150,agem,10,0.1
0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_150,agem,10,0.06
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_150,agem,10,0.1
0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_150,agem,10,0.11
0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,250,cl_150,agem,10,0.09
0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,300,cl_150,agem,10,0.09
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,350,cl_150,agem,10,0.1
0.0,0.2,0.0,0.0,0.1,0.0,0.2,1.0,0.0,0.0,400,cl_150,agem,10,0.15
0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.9,0.0,450,cl_150,agem,10,0.12
0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,1.0,500,cl_150,agem,10,0.13
0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_151,agem,11,0.1
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_151,agem,11,0.08
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_151,agem,11,0.1
0.0,0.2,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_151,agem,11,0.15
0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,250,cl_151,agem,11,0.09
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_151,agem,11,0.1
0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,350,cl_151,agem,11,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,400,cl_151,agem,11,0.02
0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,1.0,0.0,450,cl_151,agem,11,0.12
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,500,cl_151,agem,11,0.11
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_152,agem,12,0.09
0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_152,agem,12,0.09
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_152,agem,12,0.1
0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_152,agem,12,0.11
0.1,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,250,cl_152,agem,12,0.09
0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,300,cl_152,agem,12,0.09
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,350,cl_152,agem,12,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.0,400,cl_152,agem,12,0.0799999999999999
0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,1.0,0.0,450,cl_152,agem,12,0.13
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,500,cl_152,agem,12,0.11
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_153,agem,13,0.1
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_153,agem,13,0.08
0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_153,agem,13,0.06
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_153,agem,13,0.1
0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,250,cl_153,agem,13,0.09
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_153,agem,13,0.1
0.0,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,350,cl_153,agem,13,0.0799999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,400,cl_153,agem,13,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,450,cl_153,agem,13,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,500,cl_153,agem,13,0.11
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_154,agem,14,0.1
0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_154,agem,14,0.09
0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_154,agem,14,0.09
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_154,agem,14,0.1
0.0,0.0,0.4,0.0,0.9,0.0,0.0,0.0,0.0,0.0,250,cl_154,agem,14,0.13
0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,300,cl_154,agem,14,0.09
0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,350,cl_154,agem,14,0.0699999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,400,cl_154,agem,14,0.05
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,450,cl_154,agem,14,0.12
0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,1.0,500,cl_154,agem,14,0.12
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_155,agem,15,0.1
0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_155,agem,15,0.04
0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_155,agem,15,0.08
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_155,agem,15,0.1
0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.0,250,cl_155,agem,15,0.1
0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_155,agem,15,0.1399999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,350,cl_155,agem,15,0.06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,400,cl_155,agem,15,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,450,cl_155,agem,15,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500,cl_155,agem,15,0.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_156,agem,16,0.1
0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_156,agem,16,0.04
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_156,agem,16,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,200,cl_156,agem,16,0.11
0.0,0.0,0.1,0.0,1.0,0.0,0.1,0.0,0.0,0.0,250,cl_156,agem,16,0.12
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_156,agem,16,0.1
0.0,0.0,0.5,0.0,0.0,0.0,0.9,0.0,0.0,0.0,350,cl_156,agem,16,0.1399999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,cl_156,agem,16,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,450,cl_156,agem,16,0.11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500,cl_156,agem,16,0.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_157,agem,17,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_157,agem,17,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_157,agem,17,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_157,agem,17,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_157,agem,17,0.0
0.0,0.0,0.2,0.0,0.0,0.9,0.0,0.0,0.0,0.0,300,cl_157,agem,17,0.11
0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.1,0.0,350,cl_157,agem,17,0.11
0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,400,cl_157,agem,17,0.12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,450,cl_157,agem,17,0.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500,cl_157,agem,17,0.1
0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,50,cl_158,agem,18,0.1
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_158,agem,18,0.08
0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.1,150,cl_158,agem,18,0.11
0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_158,agem,18,0.11
0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,250,cl_158,agem,18,0.08
0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,300,cl_158,agem,18,0.06
0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,350,cl_158,agem,18,0.09
0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9,0.0,0.0,400,cl_158,agem,18,0.13
0.1,0.0,0.3,0.0,0.0,0.0,0.5,0.0,1.0,0.0,450,cl_158,agem,18,0.19
0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500,cl_158,agem,18,0.11
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_159,agem,19,0.1
0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_159,agem,19,0.06
0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_159,agem,19,0.11
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_159,agem,19,0.1
0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.1,250,cl_159,agem,19,0.0699999999999999
0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_159,agem,19,0.11
0.0,0.0,0.0,0.1,0.0,0.1,0.7,0.0,0.0,0.0,350,cl_159,agem,19,0.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,cl_159,agem,19,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,450,cl_159,agem,19,0.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,500,cl_159,agem,19,0.15
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_16,None_fifo,16,0.1
0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_16,None_fifo,16,0.0699999999999999
0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_16,None_fifo,16,0.09
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_16,None_fifo,16,0.1
0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,250,cl_16,None_fifo,16,0.0699999999999999
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_16,None_fifo,16,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,350,cl_16,None_fifo,16,0.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,400,cl_16,None_fifo,16,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,450,cl_16,None_fifo,16,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500,cl_16,None_fifo,16,0.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_17,None_fifo,17,0.1
0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_17,None_fifo,17,0.0699999999999999
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_17,None_fifo,17,0.1
0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_17,None_fifo,17,0.09
0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,250,cl_17,None_fifo,17,0.05
0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,300,cl_17,None_fifo,17,0.09
0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,350,cl_17,None_fifo,17,0.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,400,cl_17,None_fifo,17,0.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,450,cl_17,None_fifo,17,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500,cl_17,None_fifo,17,0.1
0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,50,cl_18,None_fifo,18,0.1
0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_18,None_fifo,18,0.0699999999999999
0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,150,cl_18,None_fifo,18,0.13
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_18,None_fifo,18,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_18,None_fifo,18,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_18,None_fifo,18,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,350,cl_18,None_fifo,18,0.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,400,cl_18,None_fifo,18,0.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,450,cl_18,None_fifo,18,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500,cl_18,None_fifo,18,0.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_19,None_fifo,19,0.1
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_19,None_fifo,19,0.08
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_19,None_fifo,19,0.1
